volume,all_views,run,cost,today_views,days_ago,is_restyle,modified,up,age,Легкосплавные диски,Панорамная крыша,Круиз-контроль,Противотуманные фары,Обогрев зеркал,Парктроники,Системы помощи,ESP (система поддержания динамической стабильности),Ксеноновые фары,CD/MP3 проигрыватель,Обогрев руля,Управление мультимедиа с руля,Климат-контроль,Обогрев лобового стекла,Фаркоп,Светодиодные фары,Мультимедийный экран,Иммобилайзер,Контроль мертвых зон на зеркалах,Подушки безопасности боковые,Кондиционер,Материал салона - натуральная кожа,Датчик дождя,Штатная навигация,Электростеклоподъемники передние,AUX/iPod,USB,Подушки безопасности задние,Автозапуск двигателя,Сигнализация,Обогрев сидений,Камера заднего вида,ABS (антиблокировочная система),Рейлинги на крыше,Электрорегулировка сидений,Подушки безопасности передние,Электростеклоподъемники задние,Bluetooth,Антипробуксовочная система,Люк,cuzov,fuel,brand,region,model,color,drive-unit,state,transmission
3600,74,104000,13 500,74,1,1,0,0,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,внедорожник,бензин,Subaru,Минск,Tribeca I (рестайлинг),другой,Подключаемый полный,с пробегом,Автомат
3500,14,148000,15 999,14,0,0,0,0,11,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,внедорожник,бензин,Mercedes-Benz,Минск,M-Класс W164 (рестайлинг) /// DESIGNO,черный,Постоянный полный,с пробегом,Автомат
1400,23,260350,10 590,23,0,0,0,0,8,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,минивэн,бензин,Volkswagen,Гродненская обл.,Touran II TGI Highline,синий,Передний,с пробегом,Автомат
2000,340,450000,2 200,41,1,0,0,0,25,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,универсал,бензин,BMW,Брестская обл.,5 серия E34,синий,Задний,с пробегом,Механика
1500,221,170000,11 999,87,1,0,1,1,3,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,универсал,дизель,Renault,Минск,Megane IV,серый,Передний,с пробегом,Автомат
1400,23,220400,3 890,23,1,0,0,0,18,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Skoda,Минск,Fabia 6Y,черный,Передний,с пробегом,Механика
1100,21,274529,3 250,21,1,0,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,хэтчбек,бензин,Peugeot,Минск,206 I,другой,Передний,с пробегом,Механика
1800,13,279000,1 350,13,0,0,0,0,24,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,универсал,бензин,Citroen,Минск,ZX,синий,Передний,с пробегом,Механика
1790,401,320000,1 200,25,3,0,1,1,22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Ford,Минск,Mondeo II,фиолетовый,Передний,с повреждениями,Механика
900,108,30000,1 200,108,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Daewoo,Витебская обл.,Matiz M150 (рестайлинг),другой,Передний,с пробегом,Механика
3000,68,64600,29 399,68,0,0,0,0,5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,внедорожник,дизель,Infiniti,Минск,QX70,синий,Подключаемый полный,с пробегом,Автомат
2000,64,122700,12 999,64,1,1,0,0,8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,минивэн,дизель,Ford,Минск,S-MAX I (рестайлинг),коричневый,Передний,с пробегом,Механика
2400,246,300000,1 300,108,1,0,0,0,27,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,седан,дизель,BMW,Витебская обл.,5 серия E34 Е34,черный,Задний,с пробегом,Автомат
3600,71,206531,12 400,71,1,1,0,0,12,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,внедорожник,дизель,Land,Брестская обл.,Rover Range Rover III (рестайлинг),черный,Постоянный полный,с пробегом,Автомат
1800,181,350000,950,29,2,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,универсал,дизель,Ford,Минск,Mondeo I,синий,Передний,с пробегом,Механика
3000,23,275000,8 150,23,0,0,0,0,15,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,седан,бензин,BMW,Минск,"5 серия E60, E61 530i",черный,Задний,с пробегом,Автомат
1900,93,370000,1 650,24,1,0,0,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,хэтчбек,дизель,Citroen,Минск,Xantia X2,синий,Передний,с пробегом,Механика
1600,1353,309875,4 800,26,5,0,0,1,14,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,седан,дизель,Peugeot,Минск,407 Comfort,белый,Передний,с пробегом,Механика
1600,176,345000,635,32,2,0,0,1,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,седан,бензин,Kia,Гомельская обл.,Sephia I,бордовый,Передний,с пробегом,Механика
2500,33,290000,3 500,33,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,минивэн,бензин,Mazda,Минск,MPV II,серебристый,Передний,с пробегом,Автомат
1600,9,252870,4 999,9,0,0,0,0,11,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Peugeot,Минск,308 T7,серый,Передний,с пробегом,Механика
2000,16,170300,6 699,16,0,0,0,0,12,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,седан,бензин,Mitsubishi,Минск,Lancer X,серый,Передний,с пробегом,Автомат
1000,479,200000,1 950,16,6,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,минивэн,бензин,Opel,Минск,Agila I 16v Ecotec,синий,Передний,с пробегом,Механика
1500,47,8700,25 770,47,0,0,0,0,2,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,внедорожник,бензин,Honda,Минск,CR-V V,бордовый,Передний,с пробегом,Автомат
1900,307,430000,4 850,90,1,0,0,0,20,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,универсал,дизель,Audi,Брестская обл.,A4 B5 1.9тди,серый,Передний,с пробегом,Механика
1400,703,300000,2 400,35,6,0,0,1,19,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Mercedes-Benz,Минск,A-Класс W168,черный,Передний,с пробегом,Автомат
1800,349,155000,5 850,21,5,0,0,1,13,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Opel,Минск,Astra H (рестайлинг) Cosmo,другой,Передний,с пробегом,Механика
1300,24,237084,6 200,24,1,0,0,0,11,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,седан,бензин,Honda,Минск,Civic VIII,синий,Передний,с пробегом,Автомат
2000,118,150000,5 950,118,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,бензин,Subaru,Минск,Forester II (рестайлинг),другой,Подключаемый полный,с пробегом,Механика
2200,162,63000,15 450,39,1,0,1,0,5,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,внедорожник,дизель,Land,Могилевская обл.,Rover Freelander II (2-й рестайлинг),серый,Постоянный полный,с пробегом,Автомат
4400,19,392500,6 099,19,0,0,0,0,18,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,внедорожник,бензин,BMW,Минск,X5 E53,зеленый,Постоянный полный,с пробегом,Автомат
4700,12,125000,49 950,12,0,0,0,0,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,седан,бензин,Mercedes-Benz,Минск,"S-Класс W222, C217, A217 500i Long 4Matic",черный,Постоянный полный,с пробегом,Автомат
2500,716,250000,2 500,120,2,0,1,1,23,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,седан,бензин,BMW,Минск,5 серия E39,белый,Задний,с пробегом,Механика
1800,176,300000,350,73,3,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Audi,Гродненская обл.,80 B2,синий,Передний,на запчасти,Механика
1600,343,130000,13 200,37,3,0,0,1,4,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,минивэн,дизель,Peugeot,Минск,5008 I (рестайлинг) PREMIUM,серый,Передний,с пробегом,Механика
1600,77,164476,4 834,77,1,0,0,0,11,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,хэтчбек,бензин,Peugeot,Минск,308 T7,черный,Передний,с пробегом,Автомат
2500,99,311733,5 250,99,1,0,0,0,18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,седан,бензин,BMW,Минск,5 серия E39 525i Sport,черный,Задний,с пробегом,Механика
1800,29,310000,4 950,29,1,0,0,0,18,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,минивэн,бензин,Opel,Минск,Zafira A,серебристый,Передний,с пробегом,Механика
1600,10,89500,9 600,10,1,0,0,0,8,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,седан,бензин,Ford,Минск,Focus III,черный,Передний,с пробегом,Механика
3500,15,205500,9 650,15,0,0,0,0,11,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,седан,бензин,Infiniti,Минск,G IV 35 X Premium,черный,Подключаемый полный,с пробегом,Автомат
2000,63,169000,8 950,63,1,0,0,0,11,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,седан,бензин,Honda,Минск,Accord VIII,серый,Передний,с пробегом,Механика
1800,194,274000,2 000,5,5,0,0,1,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,седан,бензин,Alfa Romeo,Могилевская обл.,156 932,серебристый,Передний,с пробегом,Механика
2000,24,105700,16 900,24,0,0,1,0,6,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,внедорожник,бензин,Mazda,Минск,CX-5 I SkyActiv Supreme,черный,Передний,с пробегом,Автомат
3200,203,129000,10 250,8,5,0,0,1,8,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,внедорожник,бензин,Opel,Могилевская обл.,Antara I Cosmo,черный,Подключаемый полный,с пробегом,Автомат
2000,127,260000,3 950,127,0,0,1,0,19,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,минивэн,дизель,Peugeot,Минская обл.,806 221 (рестайлинг) 2.0 HDI,серый,Передний,с пробегом,Механика
2500,1479,218000,6 999,118,4,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,внедорожник,дизель,Nissan,Брестская обл.,Pathfinder R51,белый,Подключаемый полный,с пробегом,Механика
4000,12,311083,9 650,12,0,0,0,0,16,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,седан,дизель,Audi,Минск,A8 D3,серебристый,Постоянный полный,с пробегом,Автомат
3500,274,65700,42 900,9,4,0,0,1,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,внедорожник,бензин,Mercedes-Benz,Брестская обл.,GLE W166 4matic,черный,Подключаемый полный,с пробегом,Автомат
3500,28,157700,18 000,28,1,0,0,0,7,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,внедорожник,бензин,Ford,Минск,Explorer V Limited,черный,Постоянный полный,с пробегом,Автомат
1900,273,430000,2 900,95,1,0,0,0,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,универсал,дизель,Volkswagen,Брестская обл.,Passat B4,серый,Передний,с пробегом,Механика
1600,206,139000,6 850,27,3,1,0,1,7,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,седан,бензин,Opel,Минск,Astra H (рестайлинг),серебристый,Передний,с пробегом,Механика
1500,57,224000,6 950,57,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,универсал,дизель,Renault,Минск,Megane III,черный,Передний,с пробегом,Механика
3500,29,311607,7 500,29,1,0,0,0,18,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,внедорожник,бензин,Mitsubishi,Гродненская обл.,Montero III,синий,Подключаемый полный,с пробегом,Автомат
2000,201,303000,3 050,201,4,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,лифтбек,бензин,Citroen,Минская обл.,C5 I,другой,Передний,с пробегом,Механика
3200,51,247000,6 450,51,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,внедорожник,бензин,Mercedes-Benz,Минск,M-Класс W163 (рестайлинг),серебристый,Постоянный полный,с пробегом,Автомат
3000,17,139000,52 950,17,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,внедорожник,дизель,BMW,Минск,X5 F15 3.0D xDrive M-paket Full,черный,Постоянный полный,с пробегом,Автомат
4500,471,210000,35 450,19,6,1,0,1,6,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,внедорожник,дизель,Toyota,Витебская обл.,Land Cruiser J200 (рестайлинг),черный,Постоянный полный,с пробегом,Автомат
3000,39,297000,8 450,39,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Mercedes-Benz,Минск,"E-Класс W211, S211",черный,Задний,с пробегом,Автомат
1600,18,17450,11 426,18,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,хэтчбек,бензин,Renault,Минск,Sandero II (рестайлинг) Drive,бордовый,Передний,с пробегом,Механика
3500,13,147000,14 500,13,0,0,0,0,11,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,седан,бензин,Mercedes-Benz,Минск,S-Класс W221 350 Long 4Matic,черный,Постоянный полный,с пробегом,Автомат
1600,318,312000,2 500,60,1,0,0,1,19,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,хэтчбек,бензин,Mercedes-Benz,Минск,A-Класс W168,серебристый,Передний,с пробегом,Механика
2000,29,352000,2 800,29,1,0,0,0,22,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,седан,бензин,Nissan,Гродненская обл.,Maxima IV (A32),серебристый,Передний,с пробегом,Механика
4400,491,260000,5 200,94,2,0,0,0,15,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,внедорожник,бензин,Land,Минская обл.,Rover Range Rover III,серебристый,Постоянный полный,с пробегом,Автомат
1600,187,181000,9 500,20,3,0,0,1,9,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,хэтчбек,дизель,MINI,Минск,Clubman I D,зеленый,Передний,с пробегом,Автомат
1600,23,326831,2 750,23,1,0,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,минивэн,бензин,Renault,Гродненская обл.,Scenic I,синий,Передний,с пробегом,Механика
1600,70,370000,1 465,33,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,универсал,бензин,Volkswagen,Витебская обл.,Passat B3,бордовый,Передний,с пробегом,Механика
2000,33,127000,16 650,33,0,0,0,0,7,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,внедорожник,бензин,Audi,Минск,Q5 8R,белый,Постоянный полный,с пробегом,Автомат
2300,136,198000,7 900,22,2,0,0,1,12,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,внедорожник,бензин,Mazda,Витебская обл.,CX-7 I,черный,Передний,с пробегом,Автомат
2400,45,70000,15 700,45,1,1,0,0,6,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,внедорожник,бензин,Kia,Брестская обл.,Sorento II (рестайлинг),серый,Постоянный полный,с пробегом,Механика
3300,52,105364,5 950,52,1,0,0,0,14,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,минивэн,бензин,Chrysler,Минск,Town and Country IV,серебристый,Передний,с пробегом,Автомат
1600,53,135000,6 600,53,0,0,0,0,11,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,хэтчбек,бензин,Renault,Витебская обл.,Laguna III,другой,Передний,с пробегом,Механика
1600,9,197000,2 350,9,0,0,0,0,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,хэтчбек,бензин,Renault,Минск,Megane I,синий,Передний,с пробегом,Механика
1600,718,400000,950,718,5,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,дизель,Volkswagen,Минская обл.,Passat B3,синий,Передний,с пробегом,Механика
1600,6,339907,3 550,6,0,0,0,0,18,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,универсал,бензин,Opel,Минск,Astra G,синий,Передний,с пробегом,Механика
1300,230,360000,500,84,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Volkswagen,Минская обл.,Golf II,синий,Передний,с пробегом,Механика
1600,26,199000,17 200,26,0,0,0,0,4,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,универсал,дизель,Mercedes-Benz,Минск,"C-Класс W205, S205, C205, A205 /// AVANGARDE",синий,Задний,с пробегом,Автомат
2400,40,168700,3 600,40,1,0,0,0,17,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,хэтчбек,бензин,Fiat,Гродненская обл.,Stilo,фиолетовый,Передний,с пробегом,Автомат
2500,996,346280,5 555,57,2,0,1,1,16,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,универсал,дизель,BMW,Минск,5 серия E39 Comfort,серебристый,Задний,с пробегом,Автомат
1600,1071,288557,2 950,45,5,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,бензин,Fiat,Гомельская обл.,Stilo,черный,Передний,с пробегом,Механика
2200,117,335000,6 500,47,1,0,1,1,15,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,внедорожник,дизель,Nissan,Минск,X-Trail I (T30),серебристый,Подключаемый полный,с пробегом,Механика
2100,237,400000,3 200,36,2,0,0,1,22,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,минивэн,дизель,Peugeot,Минск,806 221,серый,Передний,с пробегом,Механика
2200,156,266000,2 590,53,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,седан,бензин,Opel,Гомельская обл.,Omega B (рестайлинг),серебристый,Задний,с пробегом,Механика
2200,111,390000,3 500,18,1,0,0,0,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,минивэн,дизель,Nissan,Брестская обл.,Almera Tino,синий,Передний,с пробегом,Механика
1600,1263,346000,1 000,49,6,0,0,1,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,хэтчбек,дизель,Volkswagen,Минская обл.,Golf II Турбо,красный,Передний,с пробегом,Механика
1600,148,221000,4 500,10,6,0,0,1,20,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,универсал,бензин,Volkswagen,Витебская обл.,Passat B5,синий,Передний,с пробегом,Механика
3000,85,78353,30 975,85,1,0,0,0,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,внедорожник,дизель,BMW,Минск,X5M E70 M50D,черный,Постоянный полный,с пробегом,Автомат
